date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:49:02	162876/162876	---MCZ	200	added ('OK')	application/x-font-ttf	etag:%2227c3c-5cbe151fa6dc0%22	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/Roboto-Regular.ttf	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/Roboto-Regular.ttf	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:02	95463/95463	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2013%20Sep%202021%2014:31:27%20GMT	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/Roboto-Medium.eot?	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/Roboto-Mediumd41d.eot	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:02	116408/116408	---M--	200	added ('OK')	application/x-font-woff	etag:%221c6b8-5cbe151fa6dc0%22	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/Roboto-Medium.woff	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/Roboto-Medium.woff	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:02	162588/162588	---MCZ	200	added ('OK')	application/x-font-ttf	etag:%2227b1c-5cbe151fa6dc0%22	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/Roboto-Medium.ttf	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/Roboto-Medium.ttf	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:03	20394/20394	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224faa-5cbe151fa6dc0%22	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans_cond_v2-webfont.eot	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans_cond_v2-webfont.eot	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:04	20394/20394	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2013%20Sep%202021%2014:31:27%20GMT	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans_cond_v2-webfont.eot?	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans_cond_v2-webfontd41d.eot	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:04	25024/25024	---M--	200	added ('OK')	application/x-font-woff	etag:%2261c0-5cbe151fa6dc0%22	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans_cond_v2-webfont.woff	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans_cond_v2-webfont.woff	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:04	43872/43872	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22ab60-5cbe151fa6dc0%22	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans_cond_v2-webfont.ttf	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans_cond_v2-webfont.ttf	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:05	19829/19829	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%224d75-5cbe151fa6dc0%22	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans_cond_light_v2-webfont.eot	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans_cond_light_v2-webfont.eot	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:05	19829/19829	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2013%20Sep%202021%2014:31:27%20GMT	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans_cond_light_v2-webfont.eot?	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans_cond_light_v2-webfontd41d.eot	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:05	22800/22800	---M--	200	added ('OK')	application/x-font-woff	etag:%225910-5cbe151fa6dc0%22	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans_cond_light_v2-webfont.woff	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans_cond_light_v2-webfont.woff	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:05	44444/44444	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22ad9c-5cbe151fa6dc0%22	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans_cond_light_v2-webfont.ttf	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans_cond_light_v2-webfont.ttf	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:06	347356/347356	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2254cdc-5cbe151fa6dc0%22	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/iconbnp.eot	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/iconbnp.eot	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:07	347356/347356	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2013%20Sep%202021%2014:31:27%20GMT	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/iconbnp.eot?	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/iconbnpd41d.eot	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:08	347156/347156	---MCZ	200	added ('OK')	application/x-font-ttf	etag:%2254c14-5cbe151fa6dc0%22	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/iconbnp.ttf	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/iconbnp.ttf	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:09	1264273/1264273	---MCZ	200	added ('OK')	image/svg+xml	etag:%22134a91-5cbe151fa6dc0%22	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/iconbnp.svg	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/iconbnp.svg	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:09	347228/347228	---M--	200	added ('OK')	application/x-font-woff	etag:%2254c5c-5cbe151fa6dc0%22	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/iconbnp.woff	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/iconbnp.woff	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:10	21874/21874	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225572-5cbe151fa6dc0%22	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans-webfont-webfont.eot	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans-webfont-webfont.eot	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:10	21874/21874	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2013%20Sep%202021%2014:31:27%20GMT	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans-webfont-webfont.eot?	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans-webfont-webfontd41d.eot	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:10	19492/19492	---M--	200	added ('OK')	application/octet-stream	etag:%224c24-5cbe151fa6dc0%22	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans-webfont-webfont.woff2	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans-webfont-webfont.woff2	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:11	25352/25352	---M--	200	added ('OK')	application/x-font-woff	etag:%226308-5cbe151fa6dc0%22	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans-webfont-webfont.woff	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans-webfont-webfont.woff	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:11	47256/47256	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22b898-5cbe151fa6dc0%22	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans-webfont-webfont.ttf	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans-webfont-webfont.ttf	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:11	70252/70252	---M-Z	200	added ('OK')	image/svg+xml	etag:%221126c-5cbe151fa6dc0%22	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans-webfont-webfont.svg	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans-webfont-webfont.svg	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:12	21538/21538	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225422-5cbe151fa6dc0%22	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans_light-webfont-webfont.eot	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans_light-webfont-webfont.eot	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:12	21538/21538	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2013%20Sep%202021%2014:31:27%20GMT	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans_light-webfont-webfont.eot?	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans_light-webfont-webfontd41d.eot	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:12	19224/19224	---M--	200	added ('OK')	application/octet-stream	etag:%224b18-5cbe151fa6dc0%22	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans_light-webfont-webfont.woff2	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans_light-webfont-webfont.woff2	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:12	25008/25008	---M--	200	added ('OK')	application/x-font-woff	etag:%2261b0-5cbe151fa6dc0%22	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans_light-webfont-webfont.woff	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans_light-webfont-webfont.woff	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:13	47544/47544	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22b9b8-5cbe151fa6dc0%22	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans_light-webfont-webfont.ttf	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans_light-webfont-webfont.ttf	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:13	72071/72071	---M-Z	200	added ('OK')	image/svg+xml	etag:%2211987-5cbe151fa6dc0%22	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans_light-webfont-webfont.svg	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans_light-webfont-webfont.svg	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:13	22210/22210	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2256c2-5cbe151fa6dc0%22	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans_bold-webfont-webfont.eot	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans_bold-webfont-webfont.eot	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:14	22210/22210	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2013%20Sep%202021%2014:31:27%20GMT	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans_bold-webfont-webfont.eot?	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans_bold-webfont-webfontd41d.eot	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:14	19756/19756	---M--	200	added ('OK')	application/octet-stream	etag:%224d2c-5cbe151fa6dc0%22	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans_bold-webfont-webfont.woff2	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans_bold-webfont-webfont.woff2	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:14	25748/25748	---M--	200	added ('OK')	application/x-font-woff	etag:%226494-5cbe151fa6dc0%22	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans_bold-webfont-webfont.woff	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans_bold-webfont-webfont.woff	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:15	47568/47568	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22b9d0-5cbe151fa6dc0%22	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans_bold-webfont-webfont.ttf	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans_bold-webfont-webfont.ttf	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:15	68771/68771	---M-Z	200	added ('OK')	image/svg+xml	etag:%2210ca3-5cbe151fa6dc0%22	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans_bold-webfont-webfont.svg	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/resources/fonts/bnpp_sans_bold-webfont-webfont.svg	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:15	78482/78482	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2028%20May%202023%2000:56:08%20GMT	https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/css/owl.video.play.png	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base/css/owl.video.play.png	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:16	8822/8822	---M-Z	200	added ('OK')	image/svg+xml	etag:%222276-5d0e8f8e06980%22	https://mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/image/particuliers/cle-digitale/illus-cd-1.svg	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/image/particuliers/cle-digitale/illus-cd-1.svg	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:17	3376/3376	---M-Z	200	added ('OK')	image/svg+xml	etag:%22d30-5d0e8f8e06980%22	https://mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/image/particuliers/cle-digitale/cl-digitale.svg	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/image/particuliers/cle-digitale/cl-digitale.svg	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:18	3344/3344	---M-Z	200	added ('OK')	image/svg+xml	etag:%22d10-5d0e8f8d12740%22	https://mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/image/particuliers/cle-digitale/message.svg	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/image/particuliers/cle-digitale/message.svg	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:19	5698/5698	---M-Z	200	added ('OK')	image/svg+xml	etag:%221642-5d0e8f8d12740%22	https://mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/image/particuliers/cle-digitale/illu-ouvrir-app.svg	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/image/particuliers/cle-digitale/illu-ouvrir-app.svg	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:19	2585/2585	---M-Z	200	added ('OK')	image/svg+xml	etag:%22a19-5d0e8f8d12740%22	https://mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/image/particuliers/cle-digitale/voir-mon-profil.svg	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/image/particuliers/cle-digitale/voir-mon-profil.svg	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:20	1828/1828	---M-Z	200	added ('OK')	image/svg+xml	etag:%22724-5d0e8f8e06980%22	https://mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/image/particuliers/cle-digitale/op-en-attente.svg	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/image/particuliers/cle-digitale/op-en-attente.svg	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:20	78482/78482	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2028%20May%202023%2000:56:12%20GMT	https://mabanque.bnpparibas/content/dam/mabanque/kyc-popin-status/picto-identite.png	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/content/dam/mabanque/kyc-popin-status/picto-identite.png	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:21	78482/78482	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2028%20May%202023%2000:56:13%20GMT	https://mabanque.bnpparibas/content/dam/mabanque/kyc-popin-status/picto-carte.png	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/content/dam/mabanque/kyc-popin-status/picto-carte.png	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:22	5155/5155	---M--	200	added ('OK')	image/png	etag:%221423-5cd898c8085c0%22	https://mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/image/generique/icon-shadow.png	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/image/generique/icon-shadow.png	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:22	12933/12933	---M--	200	added ('OK')	image/png	etag:%223285-5cd89b91618c0%22	https://mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/image/particuliers/udc/sprite-udc.png	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/image/particuliers/udc/sprite-udc.png	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
03:49:22	2915/2915	---M--	200	added ('OK')	image/png	etag:%22b63-5cd89bad09a00%22	https://mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/image/particuliers/rop/icon-stylo-blanc.png	C:/My%20Web%20Sites/bnpparis/mabanque.bnpparibas/content/dam/mabanque/rsc/contrib/image/particuliers/rop/icon-stylo-blanc.png	(from https://mabanque.bnpparibas/etc.clientlibs/bnpparibas-part-site-front/clientlibs/clientlib-base.min.e0b6b2b62e1e932b5c2da338a2c41794.css)
